City,PM2.5,PM10,NOx,NH3,CO,SO2,O3
14,45,93.9,29.96,22.38,1.02,7.21,29.12
14,48.65,87.02,24.68,23.69,1.3,5.98,36.99
14,41.99,103.25,28.75,22.04,1.06,6.03,40.99
14,26,93.08,13.84,18.78,0.6,8.13,58.17
14,48.57,95.68,23.52,15.85,0.89,9.16,30.84
14,37.42,89.62,33.62,21.5,0.09,30.2,57.29
14,56.86,109,30.9,34.24,0.17,9.29,39.46
14,52.96,108.3,30.89,38.48,0.9,7.58,24.33
14,44.3,89.26,32.21,31.97,0.51,8.18,34.32
14,40.1,85.11,28.28,33.59,0.48,6.71,31.34
14,33.33,76.71,28.66,33.19,0.47,7.87,47.78
14,46.08,107.77,28.46,29.73,0.49,6.57,40.05
14,37.28,84.02,21.07,23.99,0.43,6.13,52.45
14,40.37,87.52,27.93,30.58,0.71,3.05,34.06
14,30.1,56.02,18.45,44.38,0.38,5.1,49.45
14,29.22,60.54,27.98,28.44,0.39,10.13,41.7
14,60.88,66.45,33.89,48.05,0.7,1.15,26.27
14,89.48,94.11,47.12,59.64,1.08,2.75,34.35
14,40.12,50.94,51.79,78.57,1.65,6.65,43.27
14,50.76,82.05,33.14,35.16,1.27,5.84,41.24
14,30.45,56,25.36,34.26,1.27,8.4,35.04
14,60.7,81.89,50,31.42,1.42,7.73,24.56
14,51.09,96.09,46.61,30.83,1.66,15.51,38
14,45.67,82.71,29.19,29.29,0.94,5.84,44.28
14,46.24,90.98,26.3,30.57,0.9,5.23,51.78
14,31.02,65.19,20.89,28.73,0.82,5.39,29.69
14,28.39,73.3,25.85,27.59,0.79,4.71,31.52
14,23.03,66.3,23.51,31.26,0.69,9.34,22.35
14,29.65,72.39,25.18,29.08,0.84,7.27,23.33
14,34.57,68.51,22.43,26.92,0.65,6.7,22
14,29.56,53.7,19.22,39.66,0.6,3.26,32.38
14,32.82,71.8,17.74,34.21,0.48,5.56,16.96
14,34.45,87,22.12,22.35,0.67,5.71,18.1
14,30.51,66.12,19.54,20.06,0.58,5.2,18.19
14,31.95,72.51,25.28,20.42,0.63,5.62,20.13
14,48.62,67.89,28.59,20.86,0.59,5.85,19.21
14,42.25,44.45,24.95,21.38,0.52,4.88,22.3
14,26.64,57.84,18.62,18.67,0.51,5.22,28.01
14,25.43,63.82,17.85,19.2,0.53,6,29.17
14,26.04,76.71,18.29,18.94,0.57,5.33,27.41
14,29.5,95.68,20.01,15.85,2.59,6.24,22.62
14,31.88,95.68,26.49,15.85,0.93,6.49,20.77
14,39.88,95.68,34.36,15.85,0.94,6.65,21.89
14,35.64,95.68,26.63,15.85,0.48,1.6,21.19
14,39.59,95.68,31.26,15.85,0.89,6.54,25
14,29.21,95.68,17.63,15.85,0.73,6.47,35.81
14,36.13,95.68,18.04,15.85,0.79,6.06,35.42
14,37.4,95.68,19.86,15.85,0.8,5.99,38.04
14,40.65,95.68,39.23,15.85,1.5,6.62,24.97
14,35.65,95.68,21.26,15.85,1.23,6.29,26.72
14,34.02,95.68,19.74,15.85,0.79,1.54,27.2
14,31.34,95.68,15.95,15.85,0.71,5.73,31.8
14,29.75,95.68,13.67,15.85,1.29,1.97,15.25
14,27.26,95.68,19.58,15.85,0.69,7.39,15.37
14,63.07,95.68,18,15.85,0.65,8.16,16
14,27.86,95.68,15.57,15.85,0.67,7.66,17.5
14,363.14,95.68,18.28,15.85,0.68,7.39,13.11
14,571.02,95.68,16.83,15.85,1.07,6.68,16.81
14,41.17,95.68,17.43,15.85,0.59,8.95,28.2
14,34.72,95.68,18.42,15.85,0.4,1.08,21.42
14,34.07,95.68,18.08,15.85,0.77,6.3,13.51
14,29.26,95.68,16.99,15.85,1.16,6.14,13.6
14,33.96,95.68,24.1,15.85,0.99,6.66,16.7
14,24.56,95.68,19.25,15.85,1.18,6.34,18.23
14,22.38,95.68,17.03,15.85,0.7,6.21,20.15
14,18.01,95.68,16,15.85,0.66,6.61,18.51
14,21.54,95.68,16.09,15.85,0.64,6.78,14.55
14,24.5,95.68,15.28,15.85,0.68,6,15.04
14,20.94,95.68,15.06,15.85,1.02,6.47,13.17
14,66.04,95.68,20.33,15.85,0.7,6.19,6.28
14,20.5,95.68,18.19,15.85,0.66,6.17,9.19
14,19.67,95.68,15.16,15.85,0.63,6.61,13.09
14,22.42,95.68,19.97,15.85,0.7,7.04,8.59
14,34,95.68,15.13,15.85,0.66,6.99,11.61
14,34,95.68,14.79,15.85,0.72,6.21,10.13
14,121.18,95.68,9.91,15.85,1.03,9.05,9.39
14,21.64,95.68,14.15,15.85,1.05,7.03,8.83
14,163.16,95.68,21.89,15.85,0.32,13.13,10.08
14,30.92,95.68,16.36,15.85,0.66,8.62,9.4
14,26.24,95.68,14.52,15.85,0.63,9.08,10.69
14,22.79,95.68,15.73,15.85,0.66,6.66,7.52
14,62.03,95.68,15.33,15.85,0.66,6.71,8.54
14,357.85,95.68,13.22,15.85,1.03,7.03,10.16
14,206.93,95.68,14.56,15.85,1.06,6.27,11.6
14,9.92,95.68,15.03,15.85,1.07,5.9,12.97
14,16.89,95.68,19.87,15.85,0.7,6.29,12.3
14,20.57,95.68,21.84,15.85,0.71,6.95,14.77
14,19.97,95.68,21.05,15.85,1.12,5.93,13.64
14,22.85,95.68,26.27,15.85,0.87,6.43,11.52
14,14.22,95.68,28.36,15.85,0.64,10.13,15.53
14,8.95,95.68,21.4,15.85,0.43,2.12,6.92
14,10.6,95.68,14.13,15.85,1.02,5.83,10.45
14,13.04,95.68,11.32,15.85,1.1,1.74,8.07
14,49.97,95.68,14.69,15.85,1.09,6.03,10.21
14,11.62,95.68,17.51,15.85,1.2,8.89,11.86
14,14.36,95.68,13.74,15.85,1.32,8.28,15.34
14,13.15,95.68,16.74,15.85,1.32,6.76,12.4
14,15.94,95.68,19.33,15.85,1.46,5.95,8.19
14,52.59,95.68,22.5,15.85,0.7,1.15,11.21
14,20.6,95.68,30.9,15.85,8.83,6.15,9.17
14,16.93,95.68,19.24,15.85,8.34,5.98,8.35
14,21.67,95.68,18.06,15.85,7.72,6.37,7.72
14,10.64,95.68,15.9,15.85,6.46,6.25,6.46
14,10.24,95.68,15.59,15.85,6.08,6.15,6.08
14,6.01,95.68,14.74,15.85,7.25,6.7,7.25
14,4.83,95.68,11.14,15.85,5.32,5.05,7
14,6.41,95.68,15.49,15.85,1.07,5.87,6.9
14,5.81,95.68,19.92,15.85,1.19,8.76,8.76
14,7.29,95.68,17.51,15.85,0.75,7.02,9.19
14,6.38,95.68,14.18,15.85,0.66,6.04,9.5
14,9.67,95.68,16.31,15.85,1.09,5.95,9.91
14,8.86,41.75,15.02,12.11,0.68,6.51,10.1
14,9.41,38.77,11.86,12.28,0.45,6.92,9.76
14,7.81,26.51,10.68,11.83,0.44,6.2,9.13
14,9.77,95.68,8.71,15.85,0.5,10.37,9.19
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,23.52,15.85,0.89,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.57,95.68,0,15.85,0,9.16,30.84
14,10.46,46.57,7.6,53.08,0.11,6.94,15.01
14,6.31,28.63,13.01,31.07,0.39,7.71,13.53
14,10.4,30.27,17.23,15.31,0.45,10.59,14.46
14,23,62.17,3.46,44.05,0.07,3.71,14.74
14,15.46,65,9.57,53.1,0.22,4.28,14.68
14,28.28,87.32,18.74,36.24,0.27,16.38,14.26
14,37.15,99.05,27.1,32.48,0.39,8.3,13.15
14,25,82.86,16.86,27.66,0.2,12.95,15.26
14,35.34,103.41,13.02,27.06,0.21,5.89,14.06
14,37.09,82.11,26.06,22.62,0.37,13.91,15.02
14,24.59,59.97,22.2,26.24,0.32,4.45,16.52
14,30.49,69.68,20.74,16.75,0.28,12.54,15.39
14,23.2,43.26,14.05,19.98,0.31,9.58,22.48
14,23.25,46.02,14.15,12.34,0.13,12.68,21.14
14,15.79,36.7,15.99,15.62,0.15,11.29,18.76
14,10.75,22.54,7.61,38.51,0.27,2.6,8.26
14,9.5,21.44,4.35,49.99,0.06,2.52,10.39
14,48.57,95.68,0,15.85,0,9.16,30.84
14,7.12,24.83,5.68,9.57,0.09,2.41,27.43
14,9.93,21.82,11.36,6.56,0.25,1.98,24.77
14,17.82,31.93,19.18,16.51,0.11,2.83,21.43
14,13.08,34.21,11.32,9.41,0.1,4.39,26.59
14,7,11,3.57,28.86,0.09,15.62,17.76
14,11.61,21.72,5.66,6.4,0.25,7.6,25.15
14,21.28,37.15,10.2,31.24,0.17,4.1,21.7
14,31.01,71.78,15.21,32.74,0.24,16.22,21.89
14,33.84,76.67,16.1,18.67,0.3,7.71,23.63
14,42.99,91.44,17.01,12.5,0.11,9.43,25.64
14,39.5,103.83,15.5,16.89,0.17,7.08,27.93
14,37.67,101.49,13.6,11.83,0.01,6.55,35.03
14,16.68,31.02,20.85,25.01,0.24,8.03,29.57
14,13.57,24.85,12.52,19.43,0.11,2.73,30.28
14,12.72,33.72,7.84,17.95,0.19,9.91,25.02
14,11.98,35.51,13.8,9,0.03,6.74,22.95
14,9.83,32.3,12.75,12.28,0.07,5.53,23.2
14,15.29,52.36,16.72,14.01,0.1,6.85,20.62
14,15.45,57.53,13.83,10.52,0.2,6.22,23.05
14,16.38,37.54,12.18,11.07,0.08,3.2,22.36
14,12.88,45.38,3.87,11.22,0.05,1.55,30.7
14,42,94.08,5.41,14.1,0.25,4.28,39.61
14,48.57,95.68,0,15.85,0,9.16,30.84
14,48.55,108.27,9.94,15.37,0.43,19.26,27.61
14,50.52,99.86,20.04,21.18,0.65,15.29,26.79
14,44.48,94.36,21.83,31.36,0.62,22.54,33.44
14,45.06,101,15.27,27.21,0.59,15.96,38.65
14,56.83,104.28,23.92,31.41,0.79,21.55,33.68
14,54.95,94.42,31.02,28.7,0.53,23.06,26.69
14,60.17,94.51,29.15,26.25,0.59,27.92,25.99
14,58.85,101.67,22.89,29.97,0.97,29.86,35.87
14,61.53,106.2,23.4,29.1,0.81,34.73,35.26
14,59.04,100.29,21.95,39.49,0.51,35.22,35.03
14,54.48,108.28,24.12,53.38,0.39,29.12,34.31
14,48.57,106.91,25.14,54.55,0.55,37.97,40.26
14,58.23,108.26,20.79,34.59,0.3,30.29,29.52
14,64.18,103.01,20.88,30.24,0.38,18.9,27.18
14,61.11,105.64,19.19,47.92,0.33,32.05,38.81
14,64.35,101.48,16.75,45.17,0.33,44.21,56.45
14,62.16,99.01,13.55,39.85,0.38,47.38,70.1
14,73.11,104.96,16.1,42.24,0.5,46.17,56.15
14,63.6,97.16,9.13,27.36,0.33,19.58,55.87
14,58.15,84.2,11.15,26.1,0.54,23.55,46.88
14,73.45,106.62,17.47,24.59,0.57,47.02,58.59
14,64.93,100.92,8.34,21.5,0.35,45.54,68.19
14,61.75,97.54,9.26,20.77,0.35,35.06,58.34
14,65.1,101.16,5.38,9.27,0.36,31.95,58.26
14,67.23,100.75,11.5,12.51,0.26,31.89,66.88
14,65.76,104.57,9.76,13.96,0.36,31.29,66.89
14,66.65,112.8,7.51,22.83,0.35,40.78,72.73
14,60.51,107.1,12.13,25.37,0.47,38.63,66.96
14,65.33,103.8,13.74,24.24,0.45,35.56,74.13
14,71.55,106.32,17.15,36.33,0.45,46.68,79.48
14,62.24,97.74,25.65,33.77,0.92,46.54,79.89
14,61.83,104.38,16.3,39.06,0.61,35.55,92.1
14,60.96,98.46,14.97,30.06,0.64,28.22,91.75
14,61.46,99.72,14.73,31.45,0.74,16.38,59.28
14,67.56,102.5,12.11,27.89,0.54,25.31,55.35
14,59.73,101.38,11.96,31.12,0.59,51.36,78.43
14,63.35,103.32,12.26,33.57,0.49,42.96,75.33
14,61.71,95.29,13.22,29.05,0.45,37.9,76.18
14,61.8,98.96,18.26,36.62,0.52,44.93,67.7
14,61,96.5,19.38,33.56,0.57,30.3,64.43
14,55.76,85.33,18.69,38.92,0.51,36.43,53.54
14,60.32,89.17,15.22,38.16,0.5,31.34,42.62
14,62.65,91.64,14.74,37.16,0.52,34.96,63.49
14,64.38,95.85,19.27,30.2,0.64,31.07,67.2
14,63.41,102.09,13.16,23.54,0.59,41.97,50.88
14,52.96,90.29,4.6,5.08,0.55,38.34,32.64
14,59.95,98.75,4.13,3.64,0.5,48.96,51.89
14,63.92,103.2,3.59,4.08,0.49,42.29,57.06
14,55.4,95.5,6.7,16.48,0.3,41.03,49.06
14,58.98,95.61,14.58,41.11,0.43,37.54,44.92
14,58.86,97.97,10.45,31.73,0.38,23.1,49.67
14,61.32,101.59,5.18,35.72,0.17,35.08,38.95
14,57.06,89.69,9.69,23.13,0.28,8.7,33.69
14,59.44,94.88,14.51,21.32,0.41,20.04,32.84
14,66,104.04,15.87,28.38,0.49,38.17,39.49
14,65.98,100.21,11.8,27.81,0.46,39.34,62.06
14,58.07,91.26,9.62,28.78,0.32,44.6,47.96
14,60.69,102.1,11.6,31.26,0.36,36.91,53.68
14,63.73,106.83,12.1,17.46,0.29,30.48,62.7
14,61.83,103.12,12.58,24.41,0.38,34.5,54.68
14,61.79,97.38,13.47,34.77,0.37,45.32,50.84
14,48.86,104.26,11.72,26.45,0.45,46.34,45.44
14,60.56,103.88,8.25,30.9,0.26,41.86,37.38
14,44.66,62.82,5.73,19.33,0.28,7.84,36.95
14,57.33,93.83,7.32,26.91,0.25,13.93,27.81
14,64.61,96.25,7.57,27.7,0.28,33.63,44.11
14,56.65,95.79,14.28,31.24,0.47,34.23,40.88
14,54.74,94.68,12.93,36.11,0.33,38.49,40.87
14,61.36,96.74,13.12,31.03,0.32,43.85,46.78
14,60.03,94.81,13.49,34.35,0.34,49.63,56.91
14,54.24,95.55,14.68,29.32,0.42,45.43,49.4
14,58.12,96.04,13.14,42.78,0.36,44.42,49.82
14,60.2,95.54,13.76,26.75,0.33,37.44,42.22
14,60.28,103.11,16.86,31.14,0.43,31.91,55.7
14,61.28,103.5,17.39,19.36,0.51,11.31,63.02
14,53.5,99.82,19.56,36.57,0.73,19.3,51.25
14,54.32,92.67,25.52,34.58,0.74,42.58,49.14
14,62.67,101.25,16.43,35.44,0.45,39.57,74.29
14,60.05,98.82,14.69,24.76,0.48,10.11,57.89
14,61.49,104.8,10.35,25.35,0.37,15.23,80.55
14,61.98,110.38,8.45,18.5,0.28,6.27,83.19
14,61.25,100.46,8.27,15.38,0.25,6.08,69.11
14,47.21,80.12,10.85,24.87,0.33,20.73,47.61
14,65.45,132.09,13.66,18.06,0.31,22.99,50.37
14,116.03,197.89,12.48,26.16,0.15,37.31,56.42
14,96.21,162.27,13.18,36.67,0,25.88,45.66
14,75.89,147.99,15.64,23.85,0,34.18,36.8
14,63.83,104.25,9.45,16.18,0,7.83,58.44
14,62.34,100.56,8.88,15.23,0,3.21,52.76
14,51.67,80.46,11.37,13.47,0,3.56,60.3
14,61.42,112.53,8.33,11.94,0,6.6,53.49
14,82.34,168.93,14.9,19.45,0,29.68,49.64
14,115.47,212.64,13.1,30.92,0,55.61,51.68
14,108.41,166.25,11.51,26.15,0,16.8,43.54
14,73.75,114.17,9.48,20.75,0,7.78,47.92
14,81.72,120.38,9.59,17.64,0,3.77,42.95
14,83.39,140.24,12.14,19.03,0,21.93,30.43
14,64.14,116.31,11.74,17.53,0,5.32,32.75
14,54.56,81.16,8.81,14.66,0,4.16,58.14
14,67.09,109.2,9.6,14.4,0,3.76,66.33
14,76.51,135.24,11.62,15.32,0,9,55.29
14,69.51,137.83,16.45,18,0,7.19,48.08
14,60.61,111.85,16.53,15.71,0,6.68,53.25
14,83.79,150.97,19.39,20.72,0,13.58,53.54
14,71.49,148.62,11.72,19.98,0,12.35,53.29
14,76.94,144.81,11.21,18.46,0,9.19,58.67
14,64.21,108.56,8.41,14.62,0,4.04,75.82
14,56.14,100.4,10.18,15.15,0,7.88,51.86
14,68.79,131.75,7.53,18.29,0,12.09,43.59
14,85.73,157.28,12.36,28.21,0,34.99,49.54
14,62.96,124.01,16.06,25.86,0,19.96,56.94
14,54.98,115.66,16.51,17.73,0,12.33,53.74
14,44.56,87.45,9.92,16.81,0,5.74,74.98
14,52.36,96.1,9.36,16.25,0,3.48,68.59
14,58.81,109.98,10.17,16.49,0,8.29,76.03
14,68.29,141.85,12.26,17.59,0,13.7,82.95
14,56.73,117.29,10.79,18.65,0,11.04,98.75
14,64.14,136.36,8.17,17.5,0,18.17,61.34
14,93.54,188.21,11.41,26.73,0,25.9,42.44
14,83.13,163.13,8.72,22.71,0,17.22,45.33
14,70.3,134.14,10.47,19.35,0,7.48,50.11
14,64.97,108.1,7.61,15.93,0,5.02,67.42
14,41.77,95.68,3.04,13.23,0,1.8,64.54
14,39.67,95.68,4.54,12.49,0,3.08,47.55
14,42.59,99.1,3.31,16.5,0,23.86,79.28
14,62.32,115.04,9.17,18.65,0,10.09,57.4
14,66.1,129.76,12.43,17.52,0.08,10.89,38.79
14,85.12,173.28,14.03,22.99,0.11,23.38,40.55
14,82.76,203.34,15.73,26.52,0.28,29.72,37.61
14,75.46,197.99,15.11,27.44,0.24,33.86,39.71
14,63.58,163.83,9.18,31.66,0.23,27.84,50.72
14,57.61,157.84,8.46,39.69,0.25,22.31,39.94
14,53.34,144.79,13.02,22.19,0.24,25.23,39.26
14,65.52,167.51,13.69,30.84,0.27,20.72,49.52
14,72,184.43,14.06,29.77,0.28,24.77,52.2
14,68.68,178.16,14.36,41.8,0.21,30.71,56.79
14,80.73,198.07,13.6,47.49,0.21,40.3,51.85
14,64.09,163.99,12.84,29.14,0.22,26.83,57.97
14,55.13,148.99,11.67,29.39,0.28,17.65,64.27
14,69.06,177.21,13.98,40.73,0.23,27.21,64.43
14,63.3,161.94,9.94,25.67,0.24,15.45,38.61
14,57.86,130.83,8.8,18.51,0.19,10.31,42.14
14,28.95,87.02,7.97,17.57,0.14,7.43,51.83
14,32.73,90.8,7.66,18.84,0.16,10.15,68.85
14,31.06,69.14,6.75,15.43,0.14,14.85,55.32
14,42.16,106.15,8.86,17.68,0.17,9.61,50.93
14,35.62,80.09,6.07,14.61,0.14,12.29,55.68
14,45.6,118.95,8.91,16.96,0.13,13.64,57.87
14,77.14,189.5,14.68,24.9,0.2,19.6,47.16
14,30.97,89.71,8.42,13.14,0.12,9.13,42.43
14,30.33,111.84,10.18,8.95,0.11,12.9,43.3
14,43.8,146.18,12.69,15.42,0.16,22.58,44.15
14,63.7,181.89,12.28,32.61,0.21,25.87,52.81
14,50.64,132.94,11.09,26.41,0.16,17.73,50.11
14,21.27,57.52,6.57,13.73,0.11,7.85,41.95
14,27.44,44.62,8.05,12.84,0.11,7.14,42.8
14,54.73,118.8,14.49,21.57,0.16,17.35,39.39
14,67.57,186,17.22,33.02,0.2,21.64,34.77
14,63.1,216.97,17.35,40.79,0.19,24.11,29.02
14,52.04,186.28,12.52,41.5,0.19,24,25.22
14,61.33,191.22,14.69,33.24,0.17,29.93,41.21
14,60.92,175.69,14.03,26.07,0.17,21.17,68.16
14,60.33,158.98,13.65,21.52,0.23,10.61,64.54
14,54.59,135.47,11.92,19.77,0.17,11.49,64.9
14,60.55,148.34,11.22,24.64,0.19,14.86,63.64
14,62.45,152.69,10.57,19.94,0.17,12.7,65.94
14,57.61,144.64,10.9,17.01,0.16,13.08,66.96
14,51.42,128.17,10.72,16.62,0.16,10.89,57.96
14,49.28,117.75,10.29,15.1,0.16,6.55,57
14,47.02,122.96,10.75,15.91,0.17,8.66,54.3
14,45.77,119.32,10.05,16.73,0.15,8.68,62.1
14,44.15,117.72,8.99,14.2,0.14,6.09,59.95
14,51.9,144.41,11.47,15.37,0.16,8.48,49.08
14,50.37,125.87,9.63,14.48,0.15,7.24,53.76
14,43.52,105.3,8.9,15.11,0.14,10.83,55.87
14,47.15,98.46,8.89,12.67,0.15,7.18,43.12
14,44.33,118.21,9.88,20.89,0.16,9.13,39.14
14,48.68,119.71,10.06,14.76,0.14,9.66,48.79
14,68.34,186.2,11.62,19.05,0.2,16.14,41.4
14,77.56,193.33,23.27,17.48,0.29,14.15,36.76
14,67.48,184.29,11.11,22.74,0.21,17.04,46.58
14,77.94,235.99,16.81,33.95,0.23,30.86,41.49
14,158.04,485.88,16.42,51.93,0.3,70.39,10.79
14,59.32,161.14,11.15,26.62,0.15,18.52,64.29
14,60.92,155.57,10.17,23.64,0.17,16.51,53.34
14,57.68,161.11,9.42,16.22,0.16,15.79,46.79
14,56.31,172.7,8.96,16.17,0.15,14.29,41.88
14,68.97,221.35,12.46,28.4,0.23,23.3,41.35
14,70.99,219.74,13.09,23.76,0.25,22.43,56.8
14,57.04,157.84,8.08,30.84,0.14,9.25,50.43
14,49.73,155.18,10.53,41.98,0.12,15.24,48.24
14,45.5,146.01,11.26,26.61,0.13,15.64,48.44
14,53.51,173.04,13.91,36.91,0.19,19.01,42.89
14,58.3,187.29,13.23,45.33,0.16,23.97,36.37
14,57.26,195.54,12.81,32.1,0.17,19.79,33.12
14,55.63,186.41,16.03,26.05,0.18,27.37,35.6
14,61.48,178.52,10.74,30.94,0.06,19.33,26.72
14,63.36,195.29,15.74,36.73,0.19,22.7,48.36
14,37.64,90.98,8.78,33.13,0.09,5.2,70.21
14,27.39,97.09,8.18,38.26,0.09,10.98,59.6
14,24.73,71.82,8.76,25.94,0.1,11.4,55.85
14,24.54,68.79,8.54,26.54,0.09,11.13,45.05
14,29.34,70.91,7.49,25.34,0.1,5.69,64.01
14,37.31,85.68,8.5,34.75,0.11,4.14,54.45
14,43.24,111.88,9.73,22.03,0.15,8.28,52.6
14,40.48,113.26,10.1,16.38,0.15,8.41,65.03
14,38.11,89.14,7.62,24.02,0.11,11.54,50.37
14,29.4,80.54,2.82,15.85,0.09,6.91,67.42
14,27.81,82.02,4.24,14.29,0.06,10.16,62.99
14,32.95,91.33,9.72,38.95,0.06,10.25,53.25
14,31.54,71.48,17.44,54.45,0.16,5.59,93.07
14,30.22,66.24,22.12,50.53,0.14,3.96,57.35
14,34.8,77.97,11.62,23.81,0.15,4.51,53.61
14,36.41,94.82,11.38,25.46,0.14,5.92,45.63
14,40.68,101.34,10.51,23.54,0.15,4.93,44.74
14,35.14,80.34,9.21,21.58,0.11,6.38,49.94
14,37.13,108.52,12.57,18.27,0.11,9.81,37.77
14,37.23,102.58,11.94,18.51,0.11,8.88,38.04
14,48.21,159.97,14.58,33.13,0.13,11.25,32.17
14,45.73,153.81,12.42,21.18,0.11,12.25,32.93
14,41.91,143.04,12.84,22.07,0.11,10.89,36.62
14,35.78,119.47,15.64,44.56,0.16,10,39.06
14,38.13,117.36,15.38,25.27,0.13,8.43,44.56
14,49.56,173.1,18.88,43.01,0.15,12.73,29.12
14,57.16,177.19,17.53,39.41,0.17,9.6,30.25
14,39.09,115.26,10.87,25.52,0.09,4.46,47.08
14,43.73,135.42,11.47,23.05,0.1,7.28,45.06
14,26.99,79.38,7.75,18.74,0.07,4.17,43.41
14,26.35,79.05,8.8,27.27,0.09,6.47,53.11
14,19.02,78.46,10.09,28.57,0.06,5.75,41.03
14,17.31,78.58,14.55,15.98,0.06,10.87,36.63
14,11.35,45.33,7.79,11.42,0.05,2.78,45.72
14,10.04,35.01,9.14,9.9,0.06,1.66,48.75
14,13.75,45.45,7.61,9.17,0.07,3.03,57.96
14,13.78,42.98,6.83,14.37,0.07,2.33,53.33
14,14.36,40.42,8.73,20.08,0.08,4.09,46.26
14,16.11,54.35,6.73,21.42,0.07,6,54.74
14,17.77,57.12,6.76,17.36,0.09,4.06,54.65
14,12.3,31.28,4.45,11.75,0.07,3.66,48.45
14,11.78,27.93,8.56,17.27,0.08,2.68,36.3
14,17.05,39.07,7.59,20.71,0.08,5.5,33.48
14,7.84,21.21,8.61,25.87,0.1,3.68,36.93
14,7.85,18.39,7.49,14.78,0.09,2.04,27.75
14,5.56,11.67,5.4,11.35,0.07,3.57,27.08
14,6.92,16.59,11.45,8.59,0.13,4.03,42.25
14,19.65,42.88,8.82,8.01,0.25,3.87,54.73
14,13.54,30.33,8.71,6.99,0.21,3.98,48.18
14,9.71,21.19,7.72,8.52,0.19,3.1,50.2
14,13.07,35.43,8.45,5.11,0.23,4.67,52.04
14,12.88,33.71,6.91,4.9,0.17,4.33,54.45
14,7.61,18.66,5.97,9.89,0.17,3.95,40.17
14,7.38,23.73,6.26,5.71,0.14,3.67,39.37
14,8.66,29.59,6.86,4.72,0.14,11.12,37.42
14,11.4,39.16,9.3,4.94,0.16,4.17,27.54
14,11.48,37.59,8.41,5.32,0.18,5.22,29.81
14,10.85,39.43,6.69,4.9,0.16,5.26,34.33
14,11.81,37.65,6.56,4.48,0.15,5.17,35.59
14,11.79,38.79,5.9,4.3,0.14,5.22,33.43
14,11.82,36.34,5.34,3.92,0.09,5.31,31.88
14,8.84,29.13,5.9,3.78,0.09,13.04,31.16
14,10.38,39.46,6.26,3.53,0.18,5.66,32.42
14,13.08,53.54,5.9,3.45,0.14,5.22,33.21
14,10.98,42.56,6.83,3.54,0.14,3.86,32.5
14,9.75,37.86,6.08,3.36,0.13,6.13,31.55
14,11.8,46.69,9.32,3.46,0.17,6.91,32.11
14,15.53,48.65,6.56,3.57,0.15,13.54,29.3
14,10.4,37,6.43,3.23,0.16,13.72,30.35
14,14.66,45.03,6.91,3.63,0.18,7.07,29.56
14,14.77,43.48,7.86,4.21,0.17,5.99,30.48
14,18.19,55.27,7.12,5,0.15,6.05,34.11
14,18.1,47.47,6.92,4.05,0.16,6.71,32.87
14,15,39.94,7.62,8.73,0.19,7.42,29.39
14,19.31,59.13,7.71,4.66,0.16,6.56,26.9
14,14.29,47.25,7.23,5.08,0.15,5.86,29.41
14,14.49,42.92,6.55,4.91,0.17,5.98,28.55
14,13.9,35.06,6.99,4.76,0.14,5.01,27.6
14,16.53,63.46,6.15,6.42,0.14,6.85,29.24
14,10.24,34.05,4.41,25.84,0.17,6.48,34.63
14,10.78,27.38,5.95,18.71,0.16,4.3,31.84
14,8.48,18.17,4.97,5.02,0.15,2.97,26.27
14,5.72,14.48,5.52,4.38,0.15,3.27,25
14,6.54,16.81,4.58,4.54,0.14,3.09,26.17
14,10.83,34.66,4.57,4.26,0.15,4.23,28.25
14,13.37,53.26,4.21,4.02,0.15,5.05,29.49
14,15.97,66.76,5.1,3.86,0.15,2.96,31.42
14,15.62,52.3,5.46,6.52,0.15,4.5,29.9
14,14.04,56.61,5.85,10.26,0.17,4.66,25.83
14,16.55,61.4,5.39,8.11,0.18,4.65,28.42
14,14.43,49,5.99,4.87,0.16,6.12,28.62
14,12.62,41.75,7.7,5.12,0.17,3.6,26.67
14,15.28,47.66,8.08,4.83,0.17,4.23,29.08
14,17.5,60.16,9.26,5.66,0.2,5.83,27.97
14,17.42,57.47,10.08,5.48,0.21,5.04,28.83
14,16.85,49.6,8.77,5.26,0.21,5.57,27.81
14,16.78,54.83,5.93,5.69,0.2,10.67,26.03
14,11.79,34.3,4.8,8.63,0.17,5.77,22.38
14,13.35,44.95,8.43,7.5,0.17,5.55,24.55
14,20.34,64.87,8.91,7.81,0.18,6.57,27.34
